app,approach,run,time_min,coverage_pct
Aard Dictionary,SMATA,1,10,30.17
Aard Dictionary,SMATA,1,15,42.03
Aard Dictionary,SMATA,1,20,47.44
Aard Dictionary,SMATA,1,25,53.45
Aard Dictionary,SMATA,1,30,58.73
Aard Dictionary,SMATA,1,35,61.89
Aard Dictionary,SMATA,1,40,61.88
Aard Dictionary,SMATA,1,45,66.9
Aard Dictionary,SMATA,1,50,67.39
Aard Dictionary,SMATA,1,55,66.38
Aard Dictionary,SMATA,1,60,65.8
Aard Dictionary,SMATA,2,0,0.0
Aard Dictionary,SMATA,2,5,17.61
Aard Dictionary,SMATA,2,10,31.99
Aard Dictionary,SMATA,2,15,41.31
Aard Dictionary,SMATA,2,20,46.28
Aard Dictionary,SMATA,2,25,54.21
Aard Dictionary,SMATA,2,30,58.41
Aard Dictionary,SMATA,2,35,62.84
Aard Dictionary,SMATA,2,40,63.08
Aard Dictionary,SMATA,2,45,68.31
Aard Dictionary,SMATA,2,50,64.15
Aard Dictionary,SMATA,2,55,69.9
Aard Dictionary,SMATA,2,60,68.27
Aard Dictionary,SMATA,3,0,1.29
Aard Dictionary,SMATA,3,5,17.0
Aard Dictionary,SMATA,3,10,31.09
Aard Dictionary,SMATA,3,15,38.06
Aard Dictionary,SMATA,3,20,43.86
Aard Dictionary,SMATA,3,25,52.72
Aard Dictionary,SMATA,3,30,54.19
Aard Dictionary,SMATA,3,35,57.48
Aard Dictionary,SMATA,3,40,61.06
Aard Dictionary,SMATA,3,45,59.2
Aard Dictionary,SMATA,3,50,62.77
Aard Dictionary,SMATA,3,55,61.83
Aard Dictionary,SMATA,3,60,63.14
Aard Dictionary,SMATA,4,0,0.11
Aard Dictionary,SMATA,4,5,15.87
Aard Dictionary,SMATA,4,10,30.38
Aard Dictionary,SMATA,4,15,43.52
Aard Dictionary,SMATA,4,20,50.19
Aard Dictionary,SMATA,4,25,54.22
Aard Dictionary,SMATA,4,30,58.73
Aard Dictionary,SMATA,4,35,60.92
Aard Dictionary,SMATA,4,40,65.61
Aard Dictionary,SMATA,4,45,64.92
Aard Dictionary,SMATA,4,50,66.79
Aard Dictionary,SMATA,4,55,69.06
Aard Dictionary,SMATA,4,60,66.84
Aard Dictionary,SMATA,5,0,2.34
Aard Dictionary,SMATA,5,5,15.91
Aard Dictionary,SMATA,5,10,34.14
Aard Dictionary,SMATA,5,15,41.12
Aard Dictionary,SMATA,5,20,48.72
Aard Dictionary,SMATA,5,25,51.73
Aard Dictionary,SMATA,5,30,57.95
Aard Dictionary,SMATA,5,35,60.08
Aard Dictionary,SMATA,5,40,62.96
Aard Dictionary,SMATA,5,45,65.31
Aard Dictionary,SMATA,5,50,68.18
Aard Dictionary,SMATA,5,55,67.96
Aard Dictionary,SMATA,5,60,68.78
Aard Dictionary,SMATA,6,0,0.0
Aard Dictionary,SMATA,6,5,15.51
Aard Dictionary,SMATA,6,10,32.0
Aard Dictionary,SMATA,6,15,37.43
Aard Dictionary,SMATA,6,20,47.86
Aard Dictionary,SMATA,6,25,50.09
Aard Dictionary,SMATA,6,30,54.21
Aard Dictionary,SMATA,6,35,58.59
Aard Dictionary,SMATA,6,40,60.96
Aard Dictionary,SMATA,6,45,60.41
Aard Dictionary,SMATA,6,50,61.12
Aard Dictionary,SMATA,6,55,62.46
Aard Dictionary,SMATA,6,60,63.67
Aard Dictionary,SMATA,7,0,1.34
Aard Dictionary,SMATA,7,5,20.36
Aard Dictionary,SMATA,7,10,36.36
Aard Dictionary,SMATA,7,15,49.06
Aard Dictionary,SMATA,7,20,55.45
Aard Dictionary,SMATA,7,25,61.48
Aard Dictionary,SMATA,7,30,63.27
Aard Dictionary,SMATA,7,35,64.97
Aard Dictionary,SMATA,7,40,71.99
Aard Dictionary,SMATA,7,45,73.11
Aard Dictionary,SMATA,7,50,73.85
Aard Dictionary,SMATA,7,55,76.0
Aard Dictionary,SMATA,7,60,76.29
Aard Dictionary,SMATA,8,0,1.69
Aard Dictionary,SMATA,8,5,18.58
Aard Dictionary,SMATA,8,10,31.0
Aard Dictionary,SMATA,8,15,43.74
Aard Dictionary,SMATA,8,20,49.43
Aard Dictionary,SMATA,8,25,56.1
Aard Dictionary,SMATA,8,30,58.71
Aard Dictionary,SMATA,8,35,61.51
Aard Dictionary,SMATA,8,40,64.87
Aard Dictionary,SMATA,8,45,66.43
Aard Dictionary,SMATA,8,50,68.37
Aard Dictionary,SMATA,8,55,68.17
Aard Dictionary,SMATA,8,60,66.5
Aard Dictionary,SMATA,9,0,0.0
Aard Dictionary,SMATA,9,5,17.37
Aard Dictionary,SMATA,9,10,27.72
Aard Dictionary,SMATA,9,15,36.67
Aard Dictionary,SMATA,9,20,45.1
Aard Dictionary,SMATA,9,25,47.42
Aard Dictionary,SMATA,9,30,49.79
Aard Dictionary,SMATA,9,35,54.54
Aard Dictionary,SMATA,9,40,56.03
Aard Dictionary,SMATA,9,45,56.78
Aard Dictionary,SMATA,9,50,59.05
Aard Dictionary,SMATA,9,55,60.86
Aard Dictionary,SMATA,9,60,60.7
Aard Dictionary,SMATA,10,0,0.46
Aard Dictionary,SMATA,10,5,21.42
Aard Dictionary,SMATA,10,10,32.04
Aard Dictionary,SMATA,10,15,43.24
Aard Dictionary,SMATA,10,20,49.66
Aard Dictionary,SMATA,10,25,54.79
Aard Dictionary,SMATA,10,30,59.35
Aard Dictionary,SMATA,10,35,62.61
Aard Dictionary,SMATA,10,40,66.15
Aard Dictionary,SMATA,10,45,70.83
Aard Dictionary,SMATA,10,50,67.49
Aard Dictionary,SMATA,10,55,68.87
Aard Dictionary,SMATA,10,60,70.09
ConnectBot,Monkey,1,0,0.59
ConnectBot,Monkey,1,5,11.84
ConnectBot,Monkey,1,10,19.65
ConnectBot,Monkey,1,15,17.54
ConnectBot,Monkey,1,20,19.49
ConnectBot,Monkey,1,25,23.36
ConnectBot,Monkey,1,30,26.32
ConnectBot,Monkey,1,35,22.64
ConnectBot,Monkey,1,40,20.65
ConnectBot,Monkey,1,45,26.11
ConnectBot,Monkey,1,50,25.67
ConnectBot,Monkey,1,55,23.7
ConnectBot,Monkey,1,60,23.87
ConnectBot,Monkey,2,0,0.0
ConnectBot,Monkey,2,5,20.12
ConnectBot,Monkey,2,10,29.96
ConnectBot,Monkey,2,15,37.65
ConnectBot,Monkey,2,20,35.93
ConnectBot,Monkey,2,25,40.73
ConnectBot,Monkey,2,30,41.32
ConnectBot,Monkey,2,35,43.17
ConnectBot,Monkey,2,40,43.05
ConnectBot,Monkey,2,45,45.22
ConnectBot,Monkey,2,50,41.32
ConnectBot,Monkey,2,55,44.23
ConnectBot,Monkey,2,60,45.02
ConnectBot,Monkey,3,0,2.78
ConnectBot,Monkey,3,5,21.02
ConnectBot,Monkey,3,10,34.17
ConnectBot,Monkey,3,15,37.53
ConnectBot,Monkey,3,20,40.24
ConnectBot,Monkey,3,25,47.07
ConnectBot,Monkey,3,30,46.87
ConnectBot,Monkey,3,35,49.24
ConnectBot,Monkey,3,40,45.74
ConnectBot,Monkey,3,45,48.76
ConnectBot,Monkey,3,50,50.88
ConnectBot,Monkey,3,55,48.76
ConnectBot,Monkey,3,60,48.58
ConnectBot,Monkey,4,0,0.01
ConnectBot,Monkey,4,5,9.83
ConnectBot,Monkey,4,10,20.92
ConnectBot,Monkey,4,15,21.64
ConnectBot,Monkey,4,20,25.33
ConnectBot,Monkey,4,25,23.33
ConnectBot,Monkey,4,30,24.51
ConnectBot,Monkey,4,35,28.77
ConnectBot,Monkey,4,40,26.28
ConnectBot,Monkey,4,45,29.08
ConnectBot,Monkey,4,50,26.84
ConnectBot,Monkey,4,55,24.22
ConnectBot,Monkey,4,60,28.34
ConnectBot,Monkey,5,0,0.0
ConnectBot,Monkey,5,5,21.85
ConnectBot,Monkey,5,10,32.26
ConnectBot,Monkey,5,15,36.17
ConnectBot,Monkey,5,20,42.17
ConnectBot,Monkey,5,25,47.11
ConnectBot,Monkey,5,30,45.59
ConnectBot,Monkey,5,35,45.33
ConnectBot,Monkey,5,40,47.34
ConnectBot,Monkey,5,45,46.22
ConnectBot,Monkey,5,50,46.31
ConnectBot,Monkey,5,55,44.41
ConnectBot,Monkey,5,60,46.43
ConnectBot,Monkey,6,0,1.55
ConnectBot,Monkey,6,5,16.89
ConnectBot,Monkey,6,10,30.24
ConnectBot,Monkey,6,15,33.43
ConnectBot,Monkey,6,20,35.24
ConnectBot,Monkey,6,25,39.71
ConnectBot,Monkey,6,30,38.69
ConnectBot,Monkey,6,35,40.76
ConnectBot,Monkey,6,40,39.45
ConnectBot,Monkey,6,45,39.95
ConnectBot,Monkey,6,50,40.86
ConnectBot,Monkey,6,55,40.6
ConnectBot,Monkey,6,60,37.2
ConnectBot,Monkey,7,0,0.0
ConnectBot,Monkey,7,5,21.52
ConnectBot,Monkey,7,10,30.97
ConnectBot,Monkey,7,15,36.44
ConnectBot,Monkey,7,20,38.52
ConnectBot,Monkey,7,25,40.76
ConnectBot,Monkey,7,30,40.35
ConnectBot,Monkey,7,35,43.78
ConnectBot,Monkey,7,40,43.34
ConnectBot,Monkey,7,45,42.95
ConnectBot,Monkey,7,50,44.39
ConnectBot,Monkey,7,55,45.09
ConnectBot,Monkey,7,60,47.71
ConnectBot,Monkey,8,0,0.0
ConnectBot,Monkey,8,5,27.05
ConnectBot,Monkey,8,10,40.66
ConnectBot,Monkey,8,15,45.66
ConnectBot,Monkey,8,20,51.32
ConnectBot,Monkey,8,25,52.62
ConnectBot,Monkey,8,30,54.85
ConnectBot,Monkey,8,35,57.52
ConnectBot,Monkey,8,40,56.55
ConnectBot,Monkey,8,45,56.61
ConnectBot,Monkey,8,50,55.32
ConnectBot,Monkey,8,55,53.8
ConnectBot,Monkey,8,60,55.75
ConnectBot,Monkey,9,0,1.81
ConnectBot,Monkey,9,5,12.68
ConnectBot,Monkey,9,10,21.6
ConnectBot,Monkey,9,15,27.88
ConnectBot,Monkey,9,20,28.68
ConnectBot,Monkey,9,25,30.33
ConnectBot,Monkey,9,30,31.63
ConnectBot,Monkey,9,35,30.62
ConnectBot,Monkey,9,40,31.44
ConnectBot,Monkey,9,45,34.08
ConnectBot,Monkey,9,50,31.13
ConnectBot,Monkey,9,55,30.73
ConnectBot,Monkey,9,60,32.2
ConnectBot,Monkey,10,0,1.1
ConnectBot,Monkey,10,5,12.22
ConnectBot,Monkey,10,10,18.69
ConnectBot,Monkey,10,15,23.22
ConnectBot,Monkey,10,20,22.6
ConnectBot,Monkey,10,25,27.1
ConnectBot,Monkey,10,30,27.56
ConnectBot,Monkey,10,35,26.71
ConnectBot,Monkey,10,40,29.02
ConnectBot,Monkey,10,45,25.92
ConnectBot,Monkey,10,50,29.36
ConnectBot,Monkey,10,55,27.93
ConnectBot,Monkey,10,60,27.21
ConnectBot,Dynodroid,1,0,0.0
ConnectBot,Dynodroid,1,5,11.98
ConnectBot,Dynodroid,1,10,22.12
ConnectBot,Dynodroid,1,15,24.13
ConnectBot,Dynodroid,1,20,28.26
ConnectBot,Dynodroid,1,25,33.41
ConnectBot,Dynodroid,1,30,32.6
ConnectBot,Dynodroid,1,35,35.95
ConnectBot,Dynodroid,1,40,37.89
ConnectBot,Dynodroid,1,45,35.23
ConnectBot,Dynodroid,1,50,37.19
ConnectBot,Dynodroid,1,55,34.66
ConnectBot,Dynodroid,1,60,37.67
ConnectBot,Dynodroid,2,0,0.3
ConnectBot,Dynodroid,2,5,13.08
ConnectBot,Dynodroid,2,10,19.7
ConnectBot,Dynodroid,2,15,23.73
ConnectBot,Dynodroid,2,20,30.71
ConnectBot,Dynodroid,2,25,29.36
ConnectBot,Dynodroid,2,30,33.65
ConnectBot,Dynodroid,2,35,36.66
ConnectBot,Dynodroid,2,40,36.29
ConnectBot,Dynodroid,2,45,39.43
ConnectBot,Dynodroid,2,50,38.38
ConnectBot,Dynodroid,2,55,36.09
ConnectBot,Dynodroid,2,60,37.26
ConnectBot,Dynodroid,3,0,0.0
ConnectBot,Dynodroid,3,5,12.29
ConnectBot,Dynodroid,3,10,23.08
ConnectBot,Dynodroid,3,15,30.24
ConnectBot,Dynodroid,3,20,32.45
ConnectBot,Dynodroid,3,25,38.53
ConnectBot,Dynodroid,3,30,40.07
ConnectBot,Dynodroid,3,35,39.27
ConnectBot,Dynodroid,3,40,43.27
ConnectBot,Dynodroid,3,45,44.34
ConnectBot,Dynodroid,3,50,44.01
ConnectBot,Dynodroid,3,55,43.45
ConnectBot,Dynodroid,3,60,45.0
ConnectBot,Dynodroid,4,0,1.02
ConnectBot,Dynodroid,4,5,16.42
ConnectBot,Dynodroid,4,10,25.42
ConnectBot,Dynodroid,4,15,34.24
ConnectBot,Dynodroid,4,20,40.43
ConnectBot,Dynodroid,4,25,40.96
ConnectBot,Dynodroid,4,30,47.17
ConnectBot,Dynodroid,4,35,44.68
ConnectBot,Dynodroid,4,40,46.49
ConnectBot,Dynodroid,4,45,46.08
ConnectBot,Dynodroid,4,50,47.86
ConnectBot,Dynodroid,4,55,45.2
ConnectBot,Dynodroid,4,60,47.19
ConnectBot,Dynodroid,5,0,0.0
ConnectBot,Dynodroid,5,5,15.96
ConnectBot,Dynodroid,5,10,27.81
ConnectBot,Dynodroid,5,15,34.37
ConnectBot,Dynodroid,5,20,34.59
ConnectBot,Dynodroid,5,25,44.39
ConnectBot,Dynodroid,5,30,43.91
ConnectBot,Dynodroid,5,35,43.73
ConnectBot,Dynodroid,5,40,46.09
ConnectBot,Dynodroid,5,45,46.76
ConnectBot,Dynodroid,5,50,45.92
ConnectBot,Dynodroid,5,55,47.51
ConnectBot,Dynodroid,5,60,46.5
ConnectBot,Dynodroid,6,0,0.0
ConnectBot,Dynodroid,6,5,16.44
ConnectBot,Dynodroid,6,10,27.03
ConnectBot,Dynodroid,6,15,37.24
ConnectBot,Dynodroid,6,20,43.16
ConnectBot,Dynodroid,6,25,46.58
ConnectBot,Dynodroid,6,30,49.4
ConnectBot,Dynodroid,6,35,50.24
ConnectBot,Dynodroid,6,40,50.02
ConnectBot,Dynodroid,6,45,52.79
ConnectBot,Dynodroid,6,50,49.97
ConnectBot,Dynodroid,6,55,50.98
ConnectBot,Dynodroid,6,60,51.1
ConnectBot,Dynodroid,7,0,1.62
ConnectBot,Dynodroid,7,5,16.36
ConnectBot,Dynodroid,7,10,25.69
ConnectBot,Dynodroid,7,15,33.28
ConnectBot,Dynodroid,7,20,34.85
ConnectBot,Dynodroid,7,25,39.71
ConnectBot,Dynodroid,7,30,41.02
ConnectBot,Dynodroid,7,35,43.83
ConnectBot,Dynodroid,7,40,43.3
ConnectBot,Dynodroid,7,45,43.5
ConnectBot,Dynodroid,7,50,45.3
ConnectBot,Dynodroid,7,55,46.08
ConnectBot,Dynodroid,7,60,43.94
ConnectBot,Dynodroid,8,0,0.0
ConnectBot,Dynodroid,8,5,17.82
ConnectBot,Dynodroid,8,10,28.67
ConnectBot,Dynodroid,8,15,41.43
ConnectBot,Dynodroid,8,20,47.89
ConnectBot,Dynodroid,8,25,51.29
ConnectBot,Dynodroid,8,30,50.6
ConnectBot,Dynodroid,8,35,54.75
ConnectBot,Dynodroid,8,40,53.13
ConnectBot,Dynodroid,8,45,59.31
ConnectBot,Dynodroid,8,50,56.15
ConnectBot,Dynodroid,8,55,60.02
ConnectBot,Dynodroid,8,60,59.79
ConnectBot,Dynodroid,9,0,0.0
ConnectBot,Dynodroid,9,5,12.38
ConnectBot,Dynodroid,9,10,24.04
ConnectBot,Dynodroid,9,15,28.58
ConnectBot,Dynodroid,9,20,34.24
ConnectBot,Dynodroid,9,25,36.21
ConnectBot,Dynodroid,9,30,36.16
ConnectBot,Dynodroid,9,35,36.77
ConnectBot,Dynodroid,9,40,41.31
ConnectBot,Dynodroid,9,45,40.7
ConnectBot,Dynodroid,9,50,41.1
ConnectBot,Dynodroid,9,55,43.23
ConnectBot,Dynodroid,9,60,44.12
ConnectBot,Dynodroid,10,0,0.0
ConnectBot,Dynodroid,10,5,22.82
ConnectBot,Dynodroid,10,10,39.72
ConnectBot,Dynodroid,10,15,47.42
ConnectBot,Dynodroid,10,20,56.82
ConnectBot,Dynodroid,10,25,62.02
ConnectBot,Dynodroid,10,30,65.37
ConnectBot,Dynodroid,10,35,63.56
ConnectBot,Dynodroid,10,40,66.74
ConnectBot,Dynodroid,10,45,67.52
ConnectBot,Dynodroid,10,50,69.62
ConnectBot,Dynodroid,10,55,70.62
ConnectBot,Dynodroid,10,60,72.43
ConnectBot,Ad-hoc,1,0,0.0
ConnectBot,Ad-hoc,1,5,11.52
ConnectBot,Ad-hoc,1,10,23.55
ConnectBot,Ad-hoc,1,15,29.71
ConnectBot,Ad-hoc,1,20,36.97
ConnectBot,Ad-hoc,1,25,40.01
ConnectBot,Ad-hoc,1,30,41.36
ConnectBot,Ad-hoc,1,35,43.83
ConnectBot,Ad-hoc,1,40,45.64
ConnectBot,Ad-hoc,1,45,50.62
ConnectBot,Ad-hoc,1,50,52.7
ConnectBot,Ad-hoc,1,55,54.7
ConnectBot,Ad-hoc,1,60,53.97
ConnectBot,Ad-hoc,2,0,1.74
ConnectBot,Ad-hoc,2,5,8.74
ConnectBot,Ad-hoc,2,10,15.37
ConnectBot,Ad-hoc,2,15,24.21
ConnectBot,Ad-hoc,2,20,28.1
ConnectBot,Ad-hoc,2,25,31.17
ConnectBot,Ad-hoc,2,30,34.34
ConnectBot,Ad-hoc,2,35,36.39
ConnectBot,Ad-hoc,2,40,39.5
ConnectBot,Ad-hoc,2,45,40.82
ConnectBot,Ad-hoc,2,50,40.71
ConnectBot,Ad-hoc,2,55,41.95
ConnectBot,Ad-hoc,2,60,42.07
ConnectBot,Ad-hoc,3,0,0.0
ConnectBot,Ad-hoc,3,5,10.37
ConnectBot,Ad-hoc,3,10,14.33
ConnectBot,Ad-hoc,3,15,23.6
ConnectBot,Ad-hoc,3,20,24.59
ConnectBot,Ad-hoc,3,25,30.2
ConnectBot,Ad-hoc,3,30,31.15
ConnectBot,Ad-hoc,3,35,35.31
ConnectBot,Ad-hoc,3,40,36.03
ConnectBot,Ad-hoc,3,45,34.94
ConnectBot,Ad-hoc,3,50,38.94
ConnectBot,Ad-hoc,3,55,38.2
ConnectBot,Ad-hoc,3,60,40.97
ConnectBot,Ad-hoc,4,0,0.0
ConnectBot,Ad-hoc,4,5,12.61
ConnectBot,Ad-hoc,4,10,19.93
ConnectBot,Ad-hoc,4,15,27.77
ConnectBot,Ad-hoc,4,20,33.64
ConnectBot,Ad-hoc,4,25,40.03
ConnectBot,Ad-hoc,4,30,44.71
ConnectBot,Ad-hoc,4,35,43.66
ConnectBot,Ad-hoc,4,40,48.58
ConnectBot,Ad-hoc,4,45,45.33
ConnectBot,Ad-hoc,4,50,48.06
ConnectBot,Ad-hoc,4,55,49.4
ConnectBot,Ad-hoc,4,60,49.58
ConnectBot,Ad-hoc,5,0,0.0
ConnectBot,Ad-hoc,5,5,11.37
ConnectBot,Ad-hoc,5,10,18.8
ConnectBot,Ad-hoc,5,15,26.21
ConnectBot,Ad-hoc,5,20,31.75
ConnectBot,Ad-hoc,5,25,35.07
ConnectBot,Ad-hoc,5,30,38.73
ConnectBot,Ad-hoc,5,35,40.04
ConnectBot,Ad-hoc,5,40,40.23
ConnectBot,Ad-hoc,5,45,45.06
ConnectBot,Ad-hoc,5,50,43.72
ConnectBot,Ad-hoc,5,55,44.08
ConnectBot,Ad-hoc,5,60,45.9
ConnectBot,Ad-hoc,6,0,0.0
ConnectBot,Ad-hoc,6,5,11.8
ConnectBot,Ad-hoc,6,10,22.62
ConnectBot,Ad-hoc,6,15,30.16
ConnectBot,Ad-hoc,6,20,34.17
ConnectBot,Ad-hoc,6,25,39.35
ConnectBot,Ad-hoc,6,30,45.26
ConnectBot,Ad-hoc,6,35,47.16
ConnectBot,Ad-hoc,6,40,51.69
ConnectBot,Ad-hoc,6,45,52.03
ConnectBot,Ad-hoc,6,50,53.28
ConnectBot,Ad-hoc,6,55,50.51
ConnectBot,Ad-hoc,6,60,54.53
ConnectBot,Ad-hoc,7,0,0.0
ConnectBot,Ad-hoc,7,5,11.17
ConnectBot,Ad-hoc,7,10,21.59
ConnectBot,Ad-hoc,7,15,30.03
ConnectBot,Ad-hoc,7,20,35.03
ConnectBot,Ad-hoc,7,25,37.38
ConnectBot,Ad-hoc,7,30,43.24
ConnectBot,Ad-hoc,7,35,43.85
ConnectBot,Ad-hoc,7,40,47.22
ConnectBot,Ad-hoc,7,45,48.06
ConnectBot,Ad-hoc,7,50,49.45
ConnectBot,Ad-hoc,7,55,51.91
ConnectBot,Ad-hoc,7,60,49.97
ConnectBot,Ad-hoc,8,0,2.92
ConnectBot,Ad-hoc,8,5,8.29
ConnectBot,Ad-hoc,8,10,18.7
ConnectBot,Ad-hoc,8,15,26.84
ConnectBot,Ad-hoc,8,20,32.36
ConnectBot,Ad-hoc,8,25,35.39
ConnectBot,Ad-hoc,8,30,38.61
ConnectBot,Ad-hoc,8,35,41.77
ConnectBot,Ad-hoc,8,40,42.72
ConnectBot,Ad-hoc,8,45,46.65
ConnectBot,Ad-hoc,8,50,46.98
ConnectBot,Ad-hoc,8,55,47.93
ConnectBot,Ad-hoc,8,60,45.88
ConnectBot,Ad-hoc,9,0,0.0
ConnectBot,Ad-hoc,9,5,9.18
ConnectBot,Ad-hoc,9,10,15.62
ConnectBot,Ad-hoc,9,15,23.51
ConnectBot,Ad-hoc,9,20,26.72
ConnectBot,Ad-hoc,9,25,32.05
ConnectBot,Ad-hoc,9,30,32.22
ConnectBot,Ad-hoc,9,35,38.55
ConnectBot,Ad-hoc,9,40,36.3
ConnectBot,Ad-hoc,9,45,39.28
ConnectBot,Ad-hoc,9,50,41.15
ConnectBot,Ad-hoc,9,55,39.9
ConnectBot,Ad-hoc,9,60,42.65
ConnectBot,Ad-hoc,10,0,0.0
ConnectBot,Ad-hoc,10,5,10.61
ConnectBot,Ad-hoc,10,10,15.02
ConnectBot,Ad-hoc,10,15,19.22
ConnectBot,Ad-hoc,10,20,23.65
ConnectBot,Ad-hoc,10,25,28.42
ConnectBot,Ad-hoc,10,30,28.75
ConnectBot,Ad-hoc,10,35,30.38
ConnectBot,Ad-hoc,10,40,32.64
ConnectBot,Ad-hoc,10,45,32.35
ConnectBot,Ad-hoc,10,50,37.73
ConnectBot,Ad-hoc,10,55,34.84
ConnectBot,Ad-hoc,10,60,37.48
ConnectBot,SMATA,1,0,0.31
ConnectBot,SMATA,1,5,16.91
ConnectBot,SMATA,1,10,31.99
ConnectBot,SMATA,1,15,43.27
ConnectBot,SMATA,1,20,49.28
ConnectBot,SMATA,1,25,56.89
ConnectBot,SMATA,1,30,60.74
ConnectBot,SMATA,1,35,63.62
ConnectBot,SMATA,1,40,63.81
ConnectBot,SMATA,1,45,64.54
ConnectBot,SMATA,1,50,66.48
ConnectBot,SMATA,1,55,68.61
ConnectBot,SMATA,1,60,69.81
ConnectBot,SMATA,2,0,0.0
ConnectBot,SMATA,2,5,20.47
ConnectBot,SMATA,2,10,35.89
ConnectBot,SMATA,2,15,46.47
ConnectBot,SMATA,2,20,57.15
ConnectBot,SMATA,2,25,62.01
ConnectBot,SMATA,2,30,67.92
ConnectBot,SMATA,2,35,69.01
ConnectBot,SMATA,2,40,73.25
ConnectBot,SMATA,2,45,76.15
ConnectBot,SMATA,2,50,77.04
ConnectBot,SMATA,2,55,74.46
ConnectBot,SMATA,2,60,76.47
ConnectBot,SMATA,3,0,0.0
ConnectBot,SMATA,3,5,20.18
ConnectBot,SMATA,3,10,34.88
ConnectBot,SMATA,3,15,43.27
ConnectBot,SMATA,3,20,52.53
ConnectBot,SMATA,3,25,55.26
ConnectBot,SMATA,3,30,64.79
ConnectBot,SMATA,3,35,65.07
ConnectBot,SMATA,3,40,68.31
ConnectBot,SMATA,3,45,69.52
ConnectBot,SMATA,3,50,73.01
ConnectBot,SMATA,3,55,68.01
ConnectBot,SMATA,3,60,72.95
ConnectBot,SMATA,4,0,0.0
ConnectBot,SMATA,4,5,16.42
ConnectBot,SMATA,4,10,32.36
ConnectBot,SMATA,4,15,37.82
ConnectBot,SMATA,4,20,47.26
ConnectBot,SMATA,4,25,51.79
ConnectBot,SMATA,4,30,56.97
ConnectBot,SMATA,4,35,56.9
ConnectBot,SMATA,4,40,58.89
ConnectBot,SMATA,4,45,63.19
ConnectBot,SMATA,4,50,63.33
ConnectBot,SMATA,4,55,61.23
ConnectBot,SMATA,4,60,63.37
ConnectBot,SMATA,5,0,0.58
ConnectBot,SMATA,5,5,20.64
ConnectBot,SMATA,5,10,32.72
ConnectBot,SMATA,5,15,40.0
ConnectBot,SMATA,5,20,53.03
ConnectBot,SMATA,5,25,56.26
ConnectBot,SMATA,5,30,59.38
ConnectBot,SMATA,5,35,61.37
ConnectBot,SMATA,5,40,69.21
ConnectBot,SMATA,5,45,69.94
ConnectBot,SMATA,5,50,70.71
ConnectBot,SMATA,5,55,74.1
ConnectBot,SMATA,5,60,73.68
ConnectBot,SMATA,6,0,2.42
ConnectBot,SMATA,6,5,17.63
ConnectBot,SMATA,6,10,34.28
ConnectBot,SMATA,6,15,42.73
ConnectBot,SMATA,6,20,52.83
ConnectBot,SMATA,6,25,58.74
ConnectBot,SMATA,6,30,64.45
ConnectBot,SMATA,6,35,66.84
ConnectBot,SMATA,6,40,70.12
ConnectBot,SMATA,6,45,72.03
ConnectBot,SMATA,6,50,75.53
ConnectBot,SMATA,6,55,72.81
ConnectBot,SMATA,6,60,72.6
ConnectBot,SMATA,7,0,0.37
ConnectBot,SMATA,7,5,16.48
ConnectBot,SMATA,7,10,33.0
ConnectBot,SMATA,7,15,40.06
ConnectBot,SMATA,7,20,46.82
ConnectBot,SMATA,7,25,52.29
ConnectBot,SMATA,7,30,58.02
ConnectBot,SMATA,7,35,59.63
ConnectBot,SMATA,7,40,61.07
ConnectBot,SMATA,7,45,66.13
ConnectBot,SMATA,7,50,63.54
ConnectBot,SMATA,7,55,65.76
ConnectBot,SMATA,7,60,67.33
ConnectBot,SMATA,8,0,0.0
ConnectBot,SMATA,8,5,20.07
ConnectBot,SMATA,8,10,32.1
ConnectBot,SMATA,8,15,45.53
ConnectBot,SMATA,8,20,50.72
ConnectBot,SMATA,8,25,59.03
ConnectBot,SMATA,8,30,63.97
ConnectBot,SMATA,8,35,66.8
ConnectBot,SMATA,8,40,68.25
ConnectBot,SMATA,8,45,69.29
ConnectBot,SMATA,8,50,70.07
ConnectBot,SMATA,8,55,74.1
ConnectBot,SMATA,8,60,71.56
ConnectBot,SMATA,9,0,0.0
ConnectBot,SMATA,9,5,20.19
ConnectBot,SMATA,9,10,32.22
ConnectBot,SMATA,9,15,42.52
ConnectBot,SMATA,9,20,49.59
ConnectBot,SMATA,9,25,56.81
ConnectBot,SMATA,9,30,61.69
ConnectBot,SMATA,9,35,65.36
ConnectBot,SMATA,9,40,68.77
ConnectBot,SMATA,9,45,69.87
ConnectBot,SMATA,9,50,70.09
ConnectBot,SMATA,9,55,71.03
ConnectBot,SMATA,9,60,72.8
ConnectBot,SMATA,10,0,1.91
ConnectBot,SMATA,10,5,17.45
ConnectBot,SMATA,10,10,29.35
ConnectBot,SMATA,10,15,38.04
ConnectBot,SMATA,10,20,44.38
ConnectBot,SMATA,10,25,52.75
ConnectBot,SMATA,10,30,56.47
ConnectBot,SMATA,10,35,59.32
ConnectBot,SMATA,10,40,60.37
ConnectBot,SMATA,10,45,64.24
ConnectBot,SMATA,10,50,62.57
ConnectBot,SMATA,10,55,65.59
ConnectBot,SMATA,10,60,64.73
Tomdroid,Monkey,1,0,0.0
Tomdroid,Monkey,1,5,20.76
Tomdroid,Monkey,1,10,31.4
Tomdroid,Monkey,1,15,37.3
Tomdroid,Monkey,1,20,40.18
